,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.0,0.0,0.5,0.0,1.0,247.0104,0.0,0.0056,1.2741,8.2515,54.0,0.05
0,0.0,0.0,0.5,0.0,1.0,250.0138,0.0,0.0056,1.2807,8.2944,55.0,0.05
0,0.0,0.0,0.5,0.0,1.0,252.9082,0.0,0.0056,1.288,8.3415,56.0,0.05
0,0.0,0.0,0.5,0.0,1.0,255.856,0.0,0.0056,1.296,8.3935,57.0,0.05
0,0.0,0.0,0.5,0.0,1.0,258.6632,0.0,0.0056,1.3035,8.4417,58.0,0.05
0,0.0,0.0,0.5,0.0,1.0,261.5259,0.0,0.0056,1.3102,8.4855,59.0,0.05
0,0.0,0.0,0.5,0.0,1.0,264.2971,0.0,0.0056,1.319,8.5421,60.0,0.05
0,0.0,0.0,0.5,0.0,1.0,267.0471,0.0,0.0056,1.3261,8.5879,61.0,0.05
0,0.0,0.0,0.5,0.0,1.0,269.7687,0.0,0.0056,1.3347,8.644,62.0,0.05
0,0.0,0.0,0.5,0.0,1.0,272.4887,0.0,0.0056,1.3428,8.6961,63.0,0.05
0,0.0,0.0,0.5,0.0,1.0,275.256,0.0,0.0056,1.3505,8.7463,64.0,0.05
0,0.0,0.0,0.5,0.0,1.0,277.9443,0.0,0.0056,1.3593,8.803,65.0,0.05
0,0.0,0.0,0.5,0.0,1.0,280.6426,0.0,0.0056,1.3673,8.855,66.0,0.05
0,0.0,0.0,0.5,0.0,1.0,283.3165,0.0,0.0056,1.3754,8.9074,67.0,0.05
0,0.0,0.0,0.5,0.0,1.0,285.9171,0.0,0.0056,1.384,8.9631,68.0,0.05
0,0.0,0.0,0.5,0.0,1.0,288.6165,0.0,0.0056,1.3921,9.0154,69.0,0.05
0,0.0,0.0,0.5,0.0,1.0,291.2532,0.0,0.0056,1.4005,9.0699,70.0,0.05
0,0.0,0.0,0.5,0.0,1.0,293.8854,0.0,0.0056,1.4085,9.1221,71.0,0.05
0,0.0,0.0,0.5,0.0,1.0,296.5526,0.0,0.0056,1.4169,9.1763,72.0,0.05
0,0.0,0.0,0.5,0.0,1.0,299.1704,0.0,0.0056,1.4253,9.2303,73.0,0.05
0,0.0,0.0,0.5,0.0,1.0,301.8237,0.0,0.0056,1.4337,9.2849,74.0,0.05
0,0.0,0.0,0.5,0.0,1.0,304.4898,0.0,0.0056,1.4423,9.3409,75.0,0.05
0,0.0,0.0,0.5,0.0,1.0,307.0843,0.0,0.0056,1.4502,9.3915,76.0,0.05
0,0.0,0.0,0.5,0.0,1.0,309.7599,0.0,0.0056,1.4589,9.4481,77.0,0.05
0,0.0,0.0,0.5,0.0,1.0,312.3893,0.0,0.0056,1.4673,9.5025,78.0,0.05
0,0.0,0.0,0.5,0.0,1.0,315.0443,0.0,0.0056,1.4753,9.5541,79.0,0.05
0,0.0,0.0,0.5,0.0,1.0,317.6693,0.0,0.0056,1.4838,9.6097,80.0,0.05
0,0.0,0.0,0.5,0.0,1.0,320.3054,0.0,0.0056,1.4924,9.6649,81.0,0.05
0,0.0,0.0,0.5,0.0,1.0,322.946,0.0,0.0056,1.5003,9.7164,82.0,0.05
0,0.0,0.0,0.5,0.0,1.0,325.5876,0.0,0.0056,1.5087,9.7709,83.0,0.05
0,0.0,0.0,0.5,0.0,1.0,328.2255,0.0,0.0056,1.5164,9.8206,84.0,0.05
0,0.0,0.0,0.5,0.0,1.0,330.8666,0.0,0.0056,1.5249,9.8755,85.0,0.05
0,0.0,0.0,0.5,0.0,1.0,333.4994,0.0,0.0056,1.5329,9.9275,86.0,0.05
0,0.0,0.0,0.5,0.0,1.0,336.1483,0.0,0.0056,1.541,9.9802,87.0,0.05
0,0.0,0.0,0.5,0.0,1.0,338.8022,0.0,0.0056,1.5491,10.0324,88.0,0.05
0,0.0,0.0,0.5,0.0,1.0,341.456,0.0,0.0056,1.5574,10.0863,89.0,0.05
0,0.0,0.0,0.5,0.0,1.0,344.0533,0.0,0.0056,1.5646,10.1329,90.0,0.05
0,0.0,0.0,0.5,0.0,1.0,346.7722,0.0,0.0056,1.5734,10.1895,91.0,0.05
0,0.0,0.0,0.5,0.0,1.0,349.3349,0.0,0.0056,1.5807,10.2368,92.0,0.05
0,0.0,0.0,0.5,0.0,1.0,352.0311,0.0,0.0056,1.5884,10.2866,93.0,0.05
0,0.0,0.0,0.5,0.0,1.0,354.6683,0.0,0.0056,1.5963,10.3383,94.0,0.05
0,0.0,0.0,0.5,0.0,1.0,357.3177,0.0,0.0056,1.6045,10.3908,95.0,0.05
0,0.0,0.0,0.5,0.0,1.0,359.9572,0.0,0.0056,1.6122,10.4408,96.0,0.05
0,0.0,0.0,0.5,0.0,1.0,362.6194,0.0,0.0056,1.6207,10.4958,97.0,0.05
0,0.0,0.0,0.5,0.0,1.0,365.2728,0.0,0.0056,1.6284,10.5457,98.0,0.05
0,0.0,0.0,0.5,0.0,1.0,367.9406,0.0,0.0056,1.6362,10.5962,99.0,0.05
0,0.0,0.0,0.5,0.0,1.0,370.5516,0.0,0.0056,1.6443,10.6487,100.0,0.05
