,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.8222,0.8222,0.7584,0.828,0.172,2.1872,0.9136,0.9222,0.1819,1.1781,53.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.2253,0.9136,0.9222,0.1823,1.1805,54.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.2664,0.9136,0.9222,0.1827,1.1832,55.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.3031,0.9136,0.9222,0.1831,1.1858,56.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.3419,0.9136,0.9222,0.1835,1.1885,57.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.3822,0.9136,0.9222,0.1839,1.1911,58.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.4206,0.9136,0.9222,0.1843,1.1938,59.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.4575,0.9136,0.9222,0.1847,1.1965,60.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.4964,0.9136,0.9222,0.1851,1.1986,61.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.5356,0.9136,0.9222,0.1855,1.2012,62.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.5733,0.9136,0.9222,0.186,1.2046,63.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.6108,0.9136,0.9222,0.1864,1.2073,64.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.6497,0.9136,0.9222,0.1868,1.21,65.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.6847,0.9136,0.9222,0.1873,1.2131,66.0,0.05
0,0.8222,0.8222,0.7584,0.828,0.172,2.7239,0.9136,0.9222,0.1877,1.2158,67.0,0.05
0,0.8167,0.8167,0.7514,0.8235,0.1765,2.7647,0.9074,0.9167,0.1882,1.219,68.0,0.05
0,0.8167,0.8167,0.7514,0.8235,0.1765,2.8019,0.9074,0.9167,0.1886,1.2216,69.0,0.05
0,0.8167,0.8167,0.7514,0.8235,0.1765,2.8383,0.9074,0.9167,0.1889,1.2236,70.0,0.05
0,0.8167,0.8167,0.7514,0.8235,0.1765,2.8792,0.9074,0.9167,0.1894,1.2265,71.0,0.05
0,0.8167,0.8167,0.7514,0.8235,0.1765,2.9183,0.9074,0.9167,0.1897,1.2288,72.0,0.05
0,0.8167,0.8167,0.7514,0.8235,0.1765,2.9533,0.9074,0.9167,0.1902,1.2315,73.0,0.05
0,0.8167,0.8167,0.7514,0.8235,0.1765,2.9928,0.9074,0.9167,0.1905,1.2339,74.0,0.05
0,0.8167,0.8167,0.7514,0.8235,0.1765,3.0278,0.9074,0.9167,0.1909,1.2361,75.0,0.05
0,0.8167,0.8167,0.7514,0.8235,0.1765,3.0653,0.9074,0.9167,0.1912,1.2386,76.0,0.05
0,0.8167,0.8167,0.7514,0.8235,0.1765,3.1036,0.9074,0.9167,0.1917,1.2415,77.0,0.05
0,0.8111,0.8111,0.7463,0.8172,0.1828,3.1369,0.9012,0.9111,0.1921,1.2441,78.0,0.05
0,0.8056,0.8056,0.7412,0.8108,0.1892,3.1742,0.8951,0.9056,0.1925,1.2468,79.0,0.05
0,0.8056,0.8056,0.7412,0.8108,0.1892,3.2117,0.8951,0.9056,0.1929,1.2495,80.0,0.05
0,0.8056,0.8056,0.7412,0.8108,0.1892,3.2528,0.8951,0.9056,0.1934,1.2523,81.0,0.05
0,0.7944,0.7944,0.7294,0.8,0.2,3.2919,0.8827,0.8944,0.1938,1.2553,82.0,0.05
0,0.7889,0.7889,0.7227,0.7957,0.2043,3.3258,0.8765,0.8889,0.1942,1.2577,83.0,0.05
0,0.7889,0.7889,0.7227,0.7957,0.2043,3.3661,0.8765,0.8889,0.1945,1.2598,84.0,0.05
0,0.7833,0.7833,0.7177,0.7892,0.2108,3.4022,0.8704,0.8833,0.195,1.263,85.0,0.05
0,0.7833,0.7833,0.7177,0.7892,0.2108,3.4378,0.8704,0.8833,0.1955,1.2661,86.0,0.05
0,0.7722,0.7722,0.7063,0.7784,0.2216,3.4744,0.858,0.8722,0.1959,1.2689,87.0,0.05
0,0.7667,0.7667,0.7014,0.7717,0.2283,3.5131,0.8519,0.8667,0.1964,1.2719,88.0,0.05
0,0.7667,0.7667,0.7014,0.7717,0.2283,3.5519,0.8519,0.8667,0.1968,1.2744,89.0,0.05
0,0.7667,0.7667,0.7014,0.7717,0.2283,3.5875,0.8519,0.8667,0.1971,1.2766,90.0,0.05
0,0.7667,0.7667,0.7014,0.7717,0.2283,3.6236,0.8519,0.8667,0.1975,1.279,91.0,0.05
0,0.7667,0.7667,0.7014,0.7717,0.2283,3.6633,0.8519,0.8667,0.198,1.2822,92.0,0.05
0,0.7611,0.7611,0.6965,0.765,0.235,3.7003,0.8457,0.8611,0.1984,1.285,93.0,0.05
0,0.7611,0.7611,0.6965,0.765,0.235,3.7394,0.8457,0.8611,0.1988,1.2874,94.0,0.05
0,0.75,0.75,0.6855,0.7541,0.2459,3.7725,0.8333,0.85,0.1992,1.2902,95.0,0.05
0,0.75,0.75,0.6855,0.7541,0.2459,3.8119,0.8333,0.85,0.1996,1.2925,96.0,0.05
0,0.7444,0.7444,0.6807,0.7473,0.2527,3.8469,0.8272,0.8444,0.2,1.2955,97.0,0.05
0,0.7389,0.7389,0.6747,0.7432,0.2568,3.8839,0.821,0.8389,0.2004,1.2978,98.0,0.05
0,0.7333,0.7333,0.6699,0.7363,0.2637,3.9242,0.8148,0.8333,0.2008,1.3007,99.0,0.05
0,0.7278,0.7278,0.6641,0.7322,0.2678,3.9608,0.8086,0.8278,0.2012,1.3027,100.0,0.05
0,0.7222,0.7222,0.6594,0.7253,0.2747,3.9967,0.8025,0.8222,0.2016,1.3055,101.0,0.05
0,0.7222,0.7222,0.6594,0.7253,0.2747,4.0322,0.8025,0.8222,0.2019,1.3078,102.0,0.05
0,0.7167,0.7167,0.6548,0.7182,0.2818,4.0658,0.7963,0.8167,0.2023,1.3101,103.0,0.05
0,0.7111,0.7111,0.6501,0.7111,0.2889,4.1031,0.7901,0.8111,0.2026,1.3122,104.0,0.05
0,0.7111,0.7111,0.6501,0.7111,0.2889,4.1392,0.7901,0.8111,0.203,1.315,105.0,0.05
0,0.7111,0.7111,0.6501,0.7111,0.2889,4.1756,0.7901,0.8111,0.2034,1.3175,106.0,0.05
0,0.7111,0.7111,0.6501,0.7111,0.2889,4.2139,0.7901,0.8111,0.2038,1.3198,107.0,0.05
0,0.7111,0.7111,0.6501,0.7111,0.2889,4.2528,0.7901,0.8111,0.2042,1.3222,108.0,0.05
