,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.9611,0.9611,0.9363,0.9617,0.0383,2.5183,0.9886,0.9889,0.1857,1.2028,54.0,0.05
0,0.9611,0.9611,0.9363,0.9617,0.0383,2.565,0.9886,0.9889,0.1862,1.2057,55.0,0.05
0,0.9611,0.9611,0.9363,0.9617,0.0383,2.6119,0.9886,0.9889,0.1867,1.2091,56.0,0.05
0,0.9611,0.9611,0.9363,0.9617,0.0383,2.6583,0.9886,0.9889,0.1873,1.213,57.0,0.05
0,0.9611,0.9611,0.9363,0.9617,0.0383,2.7056,0.9886,0.9889,0.1877,1.2156,58.0,0.05
0,0.9611,0.9611,0.9363,0.9617,0.0383,2.7528,0.9886,0.9889,0.1883,1.2193,59.0,0.05
0,0.9611,0.9611,0.9363,0.9617,0.0383,2.7997,0.9886,0.9889,0.1887,1.222,60.0,0.05
0,0.9611,0.9611,0.9363,0.9617,0.0383,2.8464,0.9886,0.9889,0.1891,1.2249,61.0,0.05
0,0.9611,0.9611,0.9363,0.9617,0.0383,2.8933,0.9886,0.9889,0.1896,1.2279,62.0,0.05
0,0.9611,0.9611,0.9363,0.9617,0.0383,2.9403,0.9886,0.9889,0.1902,1.2318,63.0,0.05
0,0.9611,0.9611,0.9363,0.9617,0.0383,2.9867,0.9886,0.9889,0.1907,1.2347,64.0,0.05
0,0.9556,0.9556,0.9265,0.9565,0.0435,3.0331,0.9829,0.9833,0.1912,1.238,65.0,0.05
0,0.9556,0.9556,0.9265,0.9565,0.0435,3.0803,0.9829,0.9833,0.1917,1.2418,66.0,0.05
0,0.9556,0.9556,0.9265,0.9565,0.0435,3.1269,0.9829,0.9833,0.1921,1.2443,67.0,0.05
0,0.9556,0.9556,0.9265,0.9565,0.0435,3.1736,0.9829,0.9833,0.1926,1.2474,68.0,0.05
0,0.9556,0.9556,0.9265,0.9565,0.0435,3.2206,0.9829,0.9833,0.1931,1.2503,69.0,0.05
0,0.9444,0.9444,0.9074,0.9462,0.0538,3.2672,0.9714,0.9722,0.1934,1.2528,70.0,0.05
0,0.9333,0.9333,0.8891,0.9362,0.0638,3.3144,0.96,0.9611,0.1939,1.2559,71.0,0.05
0,0.9333,0.9333,0.8891,0.9362,0.0638,3.3608,0.96,0.9611,0.1945,1.2597,72.0,0.05
0,0.9333,0.9333,0.8891,0.9362,0.0638,3.4075,0.96,0.9611,0.195,1.2628,73.0,0.05
0,0.9333,0.9333,0.8891,0.9362,0.0638,3.4542,0.96,0.9611,0.1955,1.2658,74.0,0.05
0,0.9333,0.9333,0.8891,0.9362,0.0638,3.5011,0.96,0.9611,0.1959,1.2689,75.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,3.5475,0.9543,0.9556,0.1964,1.272,76.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,3.5944,0.9543,0.9556,0.197,1.2757,77.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,3.6417,0.9543,0.9556,0.1974,1.2785,78.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,3.6878,0.9543,0.9556,0.1979,1.2814,79.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,3.7353,0.9543,0.9556,0.1984,1.2851,80.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,3.7819,0.9543,0.9556,0.1989,1.2883,81.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,3.8286,0.9543,0.9556,0.1995,1.2919,82.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,3.8753,0.9543,0.9556,0.2,1.2953,83.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,3.9219,0.9543,0.9556,0.2006,1.2988,84.0,0.05
0,0.9278,0.9278,0.8802,0.9312,0.0688,3.9689,0.9543,0.9556,0.201,1.3017,85.0,0.05
