,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.8598,0.8609,0.7931,0.8606,0.1394,2.1154,0.9458,0.9508,0.0985,1.0484,52.0,0.05
0,0.8591,0.8601,0.7924,0.8597,0.1403,2.1562,0.945,0.95,0.0986,1.0493,53.0,0.05
0,0.8591,0.8601,0.7924,0.8597,0.1403,2.1968,0.945,0.95,0.0986,1.0503,54.0,0.05
0,0.8591,0.8601,0.7924,0.8597,0.1403,2.2375,0.945,0.95,0.0987,1.0512,55.0,0.05
0,0.8591,0.8601,0.7924,0.8597,0.1403,2.278,0.945,0.95,0.0988,1.0521,56.0,0.05
0,0.8583,0.8593,0.7916,0.8589,0.1411,2.3187,0.9442,0.9492,0.0989,1.0531,57.0,0.05
0,0.8568,0.8578,0.7898,0.8574,0.1426,2.3594,0.9425,0.9477,0.099,1.0541,58.0,0.05
0,0.8568,0.8578,0.7898,0.8574,0.1426,2.4,0.9425,0.9477,0.0991,1.055,59.0,0.05
0,0.8568,0.8578,0.7898,0.8574,0.1426,2.4413,0.9425,0.9477,0.0992,1.056,60.0,0.05
0,0.8561,0.857,0.789,0.8565,0.1435,2.4825,0.9417,0.947,0.0993,1.0569,61.0,0.05
0,0.8545,0.8556,0.7869,0.8552,0.1448,2.5236,0.94,0.9455,0.0994,1.0579,62.0,0.05
0,0.8538,0.8548,0.7858,0.8546,0.1454,2.5645,0.9392,0.9447,0.0994,1.0589,63.0,0.05
0,0.853,0.8541,0.7848,0.8539,0.1461,2.6056,0.9383,0.9439,0.0995,1.0598,64.0,0.05
0,0.8523,0.8534,0.7837,0.8533,0.1467,2.6469,0.9375,0.9432,0.0996,1.0608,65.0,0.05
0,0.8523,0.8534,0.7837,0.8533,0.1467,2.6873,0.9375,0.9432,0.0997,1.0618,66.0,0.05
0,0.8523,0.8534,0.7837,0.8533,0.1467,2.7282,0.9375,0.9432,0.0998,1.0627,67.0,0.05
0,0.8508,0.8518,0.7819,0.8518,0.1482,2.7692,0.9358,0.9417,0.0999,1.0636,68.0,0.05
0,0.8492,0.8503,0.7804,0.85,0.15,2.81,0.9342,0.9402,0.1,1.0645,69.0,0.05
0,0.8485,0.8495,0.7796,0.8492,0.1508,2.8508,0.9333,0.9394,0.1001,1.0655,70.0,0.05
0,0.8485,0.8495,0.7796,0.8492,0.1508,2.892,0.9333,0.9394,0.1002,1.0665,71.0,0.05
0,0.8477,0.8487,0.7789,0.8483,0.1517,2.933,0.9325,0.9386,0.1003,1.0675,72.0,0.05
0,0.8462,0.8472,0.7771,0.8468,0.1532,2.9741,0.9308,0.9371,0.1003,1.0684,73.0,0.05
0,0.8455,0.8465,0.776,0.8462,0.1538,3.0149,0.93,0.9364,0.1004,1.0694,74.0,0.05
0,0.8432,0.8442,0.7735,0.8438,0.1562,3.0562,0.9275,0.9341,0.1005,1.0702,75.0,0.05
0,0.8432,0.8442,0.7735,0.8438,0.1562,3.0975,0.9275,0.9341,0.1006,1.0712,76.0,0.05
0,0.8432,0.8442,0.7735,0.8438,0.1562,3.1384,0.9275,0.9341,0.1007,1.0722,77.0,0.05
0,0.8424,0.8434,0.7727,0.8429,0.1571,3.1798,0.9267,0.9333,0.1008,1.0731,78.0,0.05
0,0.8424,0.8434,0.7727,0.8429,0.1571,3.221,0.9267,0.9333,0.1009,1.074,79.0,0.05
0,0.8409,0.8419,0.7709,0.8414,0.1586,3.2621,0.925,0.9318,0.1009,1.0748,80.0,0.05
0,0.8386,0.8396,0.7684,0.839,0.161,3.3035,0.9225,0.9295,0.101,1.0758,81.0,0.05
0,0.8386,0.8396,0.7684,0.839,0.161,3.3445,0.9225,0.9295,0.1011,1.0767,82.0,0.05
0,0.8379,0.8388,0.7673,0.8384,0.1616,3.3855,0.9217,0.9288,0.1012,1.0777,83.0,0.05
0,0.8379,0.8388,0.7673,0.8384,0.1616,3.4262,0.9217,0.9288,0.1013,1.0786,84.0,0.05
0,0.8364,0.8374,0.7653,0.8371,0.1629,3.4669,0.92,0.9273,0.1014,1.0795,85.0,0.05
0,0.8356,0.8366,0.7643,0.8365,0.1635,3.508,0.9192,0.9265,0.1015,1.0804,86.0,0.05
0,0.8356,0.8366,0.7643,0.8365,0.1635,3.5488,0.9192,0.9265,0.1016,1.0813,87.0,0.05
0,0.8333,0.8344,0.7612,0.8346,0.1654,3.5894,0.9167,0.9242,0.1016,1.0822,88.0,0.05
0,0.8326,0.8337,0.7602,0.834,0.166,3.6305,0.9158,0.9235,0.1017,1.0832,89.0,0.05
0,0.8326,0.8337,0.7602,0.834,0.166,3.6713,0.9158,0.9235,0.1018,1.0842,90.0,0.05
0,0.8318,0.833,0.7592,0.8333,0.1667,3.7121,0.915,0.9227,0.1019,1.0851,91.0,0.05
0,0.8303,0.8314,0.7575,0.8318,0.1682,3.7532,0.9133,0.9212,0.102,1.0861,92.0,0.05
0,0.8295,0.8307,0.7565,0.8312,0.1688,3.7942,0.9125,0.9205,0.1021,1.0871,93.0,0.05
0,0.825,0.8261,0.7515,0.8264,0.1736,3.8351,0.9075,0.9159,0.1022,1.0881,94.0,0.05
0,0.8235,0.8246,0.7498,0.8249,0.1751,3.8765,0.9058,0.9144,0.1023,1.0891,95.0,0.05
0,0.8227,0.8238,0.7491,0.8241,0.1759,3.9175,0.905,0.9136,0.1024,1.09,96.0,0.05
0,0.822,0.823,0.7483,0.8232,0.1768,3.9586,0.9042,0.9129,0.1025,1.091,97.0,0.05
0,0.822,0.823,0.7483,0.8232,0.1768,3.9995,0.9042,0.9129,0.1026,1.092,98.0,0.05
0,0.8212,0.8222,0.7476,0.8223,0.1777,4.0406,0.9033,0.9121,0.1026,1.0929,99.0,0.05
0,0.8205,0.8215,0.7468,0.8214,0.1786,4.0815,0.9025,0.9114,0.1027,1.0938,100.0,0.05
0,0.8205,0.8215,0.7468,0.8214,0.1786,4.1228,0.9025,0.9114,0.1028,1.0949,101.0,0.05
0,0.8167,0.8177,0.7424,0.8178,0.1822,4.1637,0.8983,0.9076,0.1029,1.0959,102.0,0.05
0,0.8144,0.8154,0.7398,0.8157,0.1843,4.2044,0.8958,0.9053,0.103,1.0968,103.0,0.05
0,0.8136,0.8147,0.7388,0.815,0.185,4.2452,0.895,0.9045,0.1031,1.0978,104.0,0.05
0,0.8136,0.8147,0.7388,0.815,0.185,4.2861,0.895,0.9045,0.1032,1.0987,105.0,0.05
0,0.8121,0.8132,0.7369,0.8138,0.1862,4.3269,0.8933,0.903,0.1033,1.0996,106.0,0.05
0,0.8114,0.8125,0.7359,0.8132,0.1868,4.3679,0.8925,0.9023,0.1034,1.1006,107.0,0.05
0,0.8106,0.8118,0.735,0.8126,0.1874,4.4087,0.8917,0.9015,0.1034,1.1015,108.0,0.05
0,0.8091,0.8102,0.7333,0.8111,0.1889,4.45,0.89,0.9,0.1035,1.1023,109.0,0.05
0,0.8076,0.8088,0.7314,0.8099,0.1901,4.4911,0.8883,0.8985,0.1036,1.1033,110.0,0.05
0,0.8076,0.8088,0.7314,0.8099,0.1901,4.5319,0.8883,0.8985,0.1037,1.1043,111.0,0.05
0,0.8061,0.8072,0.7299,0.8081,0.1919,4.5733,0.8867,0.897,0.1038,1.1052,112.0,0.05
0,0.8061,0.8072,0.7299,0.8081,0.1919,4.6146,0.8867,0.897,0.1039,1.1062,113.0,0.05
0,0.8053,0.8064,0.7292,0.8072,0.1928,4.6553,0.8858,0.8962,0.104,1.1072,114.0,0.05
0,0.8038,0.8049,0.7277,0.8054,0.1946,4.6969,0.8842,0.8947,0.1041,1.1082,115.0,0.05
0,0.8015,0.8025,0.7256,0.8027,0.1973,4.7378,0.8817,0.8924,0.1042,1.1091,116.0,0.05
0,0.8015,0.8025,0.7256,0.8027,0.1973,4.7787,0.8817,0.8924,0.1043,1.1101,117.0,0.05
0,0.8,0.8011,0.7237,0.8015,0.1985,4.8198,0.88,0.8909,0.1044,1.1111,118.0,0.05
0,0.7985,0.7995,0.722,0.8,0.2,4.8605,0.8783,0.8894,0.1045,1.1121,119.0,0.05
0,0.7985,0.7995,0.722,0.8,0.2,4.9013,0.8783,0.8894,0.1045,1.1131,120.0,0.05
0,0.797,0.7981,0.7202,0.7988,0.2012,4.9424,0.8767,0.8879,0.1046,1.1142,121.0,0.05
0,0.7947,0.7958,0.7176,0.7967,0.2033,4.9835,0.8742,0.8856,0.1047,1.1152,122.0,0.05
0,0.7939,0.7951,0.7167,0.7961,0.2039,5.0239,0.8733,0.8848,0.1048,1.1161,123.0,0.05
0,0.7924,0.7935,0.7153,0.7943,0.2057,5.0648,0.8717,0.8833,0.1049,1.117,124.0,0.05
0,0.7902,0.7912,0.7129,0.7919,0.2081,5.1056,0.8692,0.8811,0.105,1.118,125.0,0.05
0,0.7894,0.7904,0.7122,0.791,0.209,5.1469,0.8683,0.8803,0.1051,1.1188,126.0,0.05
0,0.7871,0.7882,0.7097,0.7889,0.2111,5.1875,0.8658,0.878,0.1052,1.1197,127.0,0.05
0,0.7848,0.786,0.707,0.7871,0.2129,5.2284,0.8633,0.8758,0.1053,1.1206,128.0,0.05
0,0.7848,0.786,0.707,0.7871,0.2129,5.2689,0.8633,0.8758,0.1053,1.1216,129.0,0.05
0,0.7841,0.7852,0.7061,0.7865,0.2135,5.3092,0.8625,0.875,0.1054,1.1225,130.0,0.05
0,0.7833,0.7845,0.7052,0.7859,0.2141,5.3503,0.8617,0.8742,0.1055,1.1236,131.0,0.05
0,0.7818,0.783,0.7034,0.7848,0.2152,5.3916,0.86,0.8727,0.1056,1.1245,132.0,0.05
0,0.7803,0.7815,0.702,0.7829,0.2171,5.433,0.8583,0.8712,0.1057,1.1255,133.0,0.05
0,0.778,0.7792,0.6997,0.7805,0.2195,5.474,0.8558,0.8689,0.1058,1.1265,134.0,0.05
0,0.7758,0.7769,0.6974,0.7781,0.2219,5.515,0.8533,0.8667,0.1059,1.1274,135.0,0.05
0,0.7758,0.7769,0.6974,0.7781,0.2219,5.5559,0.8533,0.8667,0.106,1.1283,136.0,0.05
0,0.7758,0.7769,0.6974,0.7781,0.2219,5.597,0.8533,0.8667,0.1061,1.1293,137.0,0.05
0,0.7742,0.7753,0.696,0.7763,0.2237,5.6382,0.8517,0.8652,0.1062,1.1302,138.0,0.05
0,0.7742,0.7753,0.696,0.7763,0.2237,5.679,0.8517,0.8652,0.1062,1.1312,139.0,0.05
0,0.772,0.773,0.6939,0.7735,0.2265,5.7197,0.8492,0.8629,0.1063,1.1321,140.0,0.05
