,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.9944,0.9944,0.989,0.9945,0.0055,2.2378,1.0,1.0,0.1811,1.1728,48.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.2828,1.0,1.0,0.1815,1.1755,49.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.3292,1.0,1.0,0.1821,1.1791,50.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.3756,1.0,1.0,0.1825,1.182,51.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.4228,1.0,1.0,0.1829,1.1846,52.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.4694,1.0,1.0,0.1834,1.188,53.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.5167,1.0,1.0,0.1839,1.1911,54.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.5639,1.0,1.0,0.1844,1.1941,55.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.6111,1.0,1.0,0.1849,1.1972,56.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.6592,1.0,1.0,0.1852,1.1996,57.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.7064,1.0,1.0,0.1856,1.202,58.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.7533,1.0,1.0,0.186,1.2047,59.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.8003,1.0,1.0,0.1864,1.2075,60.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.8475,1.0,1.0,0.187,1.211,61.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.8936,1.0,1.0,0.1875,1.2142,62.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.9403,1.0,1.0,0.1879,1.2169,63.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,2.9867,1.0,1.0,0.1883,1.2192,64.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.0336,1.0,1.0,0.1888,1.2225,65.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.0803,1.0,1.0,0.1891,1.2247,66.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.1267,1.0,1.0,0.1895,1.227,67.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.1733,1.0,1.0,0.1899,1.2299,68.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.2203,1.0,1.0,0.1904,1.2328,69.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.2669,1.0,1.0,0.1907,1.2351,70.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.3139,1.0,1.0,0.1911,1.2377,71.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.3603,1.0,1.0,0.1915,1.2401,72.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.4078,1.0,1.0,0.192,1.2434,73.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.4542,1.0,1.0,0.1923,1.2455,74.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.5008,1.0,1.0,0.1928,1.2489,75.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.5483,1.0,1.0,0.1932,1.2514,76.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.5956,1.0,1.0,0.1937,1.2544,77.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.6419,1.0,1.0,0.1941,1.2572,78.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.6897,1.0,1.0,0.1946,1.2601,79.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.7356,1.0,1.0,0.195,1.2629,80.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.7822,1.0,1.0,0.1954,1.2654,81.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.8294,1.0,1.0,0.1958,1.2684,82.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.8767,1.0,1.0,0.1962,1.2705,83.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.9236,1.0,1.0,0.1965,1.2728,84.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,3.9697,1.0,1.0,0.1969,1.2755,85.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.0167,1.0,1.0,0.1974,1.2781,86.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.0642,1.0,1.0,0.1978,1.2808,87.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.1106,1.0,1.0,0.1982,1.2834,88.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,4.1578,1.0,1.0,0.1986,1.2864,89.0,0.05
